"Tissue","OG","n_pairs","Pairs","species","gene_id","galGal_geneID","taeGut_geneID"
"Heart","OG_0014182",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","DUFS1-like_stringtie_mRNA_37032",NA,NA
"Heart","OG_0014182",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","DUFS1-like_stringtie_mRNA_11004",NA,NA
"Heart","OG_0014182",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","DUFS1-like_stringtie_mRNA_48833",NA,NA
"Heart","OG_0014182",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","DUFS1-like_stringtie_mRNA_15899",NA,NA
"Heart","OG_0014182",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","DUFS1-like_stringtie_mRNA_25176",NA,NA
"Heart","OG_0014224",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","XM_046900076.1.43",NA,NA
"Heart","OG_0014224",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","XM_030282958.4.27",NA,NA
"Heart","OG_0014224",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","Slc25a20-like_stringtie_mRNA_8677",NA,NA
"Heart","OG_0014224",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","XM_030282958.4.2",NA,NA
"Heart","OG_0014224",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","SLC25A20-like_stringtie_mRNA_45874",NA,NA
"Heart","OG_0014224",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","XM_030282958.4.8",NA,NA
"Heart","OG_0014224",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","stringtie_mRNA_25235",NA,NA
"Heart","OG_0014224",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","stringtie_mRNA_17878",NA,NA
"Heart","OG_0014224",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","Slc25a20-like_stringtie_mRNA_50394",NA,NA
"Heart","OG_0014225",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","Slc25a29-like_stringtie_mRNA_5407",NA,NA
"Heart","OG_0014225",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","Slc25a29-like_stringtie_mRNA_42199",NA,NA
"Heart","OG_0014225",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_002200569.7.38",NA,NA
"Heart","OG_0014225",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","Slc25a29-like_stringtie_mRNA_13796",NA,NA
"Heart","OG_0014225",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_002200569.7.250",NA,NA
"Heart","OG_0014225",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","Slc25a29-like_stringtie_mRNA_32162",NA,NA
"Heart","OG_0014225",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","Slc25a29-like_stringtie_mRNA_56095",NA,NA
"Heart","OG_0014225",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_002200569.7.23",NA,NA
"Heart","OG_0014225",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_002200569.7.248",NA,NA
"Heart","OG_0014321",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","cbp3-like_stringtie_mRNA_38223",NA,NA
"Heart","OG_0014321",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","stringtie_mRNA_28915",NA,NA
"Heart","OG_0014321",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","CBP3-like_stringtie_mRNA_18135",NA,NA
"Heart","OG_0014321",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_002196870.6.645",NA,NA
"Heart","OG_0014321",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","CBP3-like_stringtie_mRNA_38762",NA,NA
"Heart","OG_0014321",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","CBP3-like_stringtie_mRNA_43434",NA,NA
"Heart","OG_0014321",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","CBP3-like_stringtie_mRNA_54733",NA,NA
"Heart","OG_0014321",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","CBP3-like_stringtie_mRNA_7974",NA,NA
"Heart","OG_0014321",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","CBP3-like_stringtie_mRNA_36939",NA,NA
"Heart","OG_0014402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","MAEA-like_stringtie_mRNA_55455",NA,NA
"Heart","OG_0014402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_012573550.5.30",NA,NA
"Heart","OG_0014402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_012573555.5.34",NA,NA
"Heart","OG_0014402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","MAEA-like_stringtie_mRNA_22764",NA,NA
"Heart","OG_0014402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_012573550.5.1990",NA,NA
"Heart","OG_0014402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_012573550.5.13",NA,NA
"Heart","OG_0014402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","MAEA-like_stringtie_mRNA_33582",NA,NA
"Heart","OG_0014402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","MAEA-like_stringtie_mRNA_38950",NA,NA
"Heart","OG_0014402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","MAEA-like_stringtie_mRNA_17611",NA,NA
"Heart","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","Pla2g12a-like_stringtie_mRNA_22546",NA,NA
"Heart","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","NM_001389517.2.217",NA,NA
"Heart","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_002195080.6.28",NA,NA
"Heart","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","PLA2G12A-like_stringtie_mRNA_3223",NA,NA
"Heart","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_002195080.6.292",NA,NA
"Heart","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_002195080.6.62",NA,NA
"Heart","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_002195080.6.42",NA,NA
"Heart","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","Pla2g12a-like_stringtie_mRNA_28096",NA,NA
"Heart","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","Pla2g12a-like_stringtie_mRNA_54983",NA,NA
"Heart","OG_0014540",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","POLR1E-like_stringtie_mRNA_43199",NA,NA
"Heart","OG_0014540",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","XM_030257921.4.123",NA,NA
"Heart","OG_0014540",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","XM_424416.8.713",NA,NA
"Heart","OG_0014540",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","XM_030257921.4.309",NA,NA
"Heart","OG_0014540",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","POLR1E-like_stringtie_mRNA_9520",NA,NA
"Heart","OG_0014540",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","POLR1E-like_stringtie_mRNA_34983",NA,NA
"Heart","OG_0014540",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","POLR1E-like_stringtie_mRNA_24462",NA,NA
"Heart","OG_0014540",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","XM_424416.8.195",NA,NA
"Heart","OG_0014540",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","POLR1E-like_stringtie_mRNA_35855",NA,NA
"Heart","OG_0014545",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","UBAC1-like_stringtie_mRNA_853",NA,NA
"Heart","OG_0014545",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","UBAC1-like_stringtie_mRNA_584",NA,NA
"Heart","OG_0014545",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","UBAC1-like_stringtie_mRNA_2585",NA,NA
"Heart","OG_0014545",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","XM_002187944.7.9",NA,NA
"Heart","OG_0014545",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","UBAC1-like_stringtie_mRNA_41970",NA,NA
"Heart","OG_0014545",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","XM_030286368.4.51",NA,NA
"Heart","OG_0014545",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","UBAC1-like_stringtie_mRNA_60013",NA,NA
"Heart","OG_0014545",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","XM_002187944.7.24",NA,NA
"Heart","OG_0014545",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","UBAC1-like_stringtie_mRNA_40057",NA,NA
"Heart","OG_0014656",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","XM_040652018.2.173",NA,NA
"Heart","OG_0014656",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","XM_040652018.2.259",NA,NA
"Heart","OG_0014656",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","stringtie_mRNA_7250",NA,NA
"Heart","OG_0014656",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","XM_072918072.1.533",NA,NA
"Heart","OG_0014656",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","THY1-like_stringtie_mRNA_9935",NA,NA
"Heart","OG_0014656",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","THY1-like_stringtie_mRNA_19331",NA,NA
"Heart","OG_0014656",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","XM_072918072.1.686",NA,NA
"Heart","OG_0014656",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","XM_072918073.1.68",NA,NA
"Heart","OG_0014656",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","THY1-like_stringtie_mRNA_42240",NA,NA
"Heart","OG_0014659",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_50541",NA,NA
"Heart","OG_0014659",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","MAML2-like_stringtie_mRNA_9331",NA,NA
"Heart","OG_0014659",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","MAML2-like_stringtie_mRNA_42947",NA,NA
"Heart","OG_0014659",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","MAML2-like_stringtie_mRNA_4151",NA,NA
"Heart","OG_0014659",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","MAML2-like_stringtie_mRNA_27544",NA,NA
"Heart","OG_0014659",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","MAML2-like_stringtie_mRNA_21639",NA,NA
"Heart","OG_0014659",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","Ccdc82-like_stringtie_mRNA_15893",NA,NA
"Heart","OG_0014659",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","MAML2-like_stringtie_mRNA_11470",NA,NA
"Heart","OG_0014659",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","MAML2-like_stringtie_mRNA_39675",NA,NA
"Heart","OG_0014735",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_415165.8.50",NA,NA
"Heart","OG_0014735",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","CCDC63-like_stringtie_mRNA_47877",NA,NA
"Heart","OG_0014735",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_015275577.4.21",NA,NA
"Heart","OG_0014735",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_415165.8.9",NA,NA
"Heart","OG_0014735",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_015275577.4.2243",NA,NA
"Heart","OG_0014735",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","CCDC63-like_stringtie_mRNA_25502",NA,NA
"Heart","OG_0014735",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_041719418.2.380",NA,NA
"Heart","OG_0014735",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_415165.8.26",NA,NA
"Heart","OG_0014735",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","stringtie_mRNA_42887",NA,NA
"Heart","OG_0014751",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_46083",NA,NA
"Heart","OG_0014751",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","CHMP1B-like_stringtie_mRNA_12386",NA,NA
"Heart","OG_0014751",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","CHMP1B-like_stringtie_mRNA_4294",NA,NA
"Heart","OG_0014751",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_030272459.4.521",NA,NA
"Heart","OG_0014751",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_030272459.4.2493",NA,NA
"Heart","OG_0014751",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","CHMP1B-like_stringtie_mRNA_2906",NA,NA
"Heart","OG_0014751",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","CHMP1B-like_stringtie_mRNA_35010",NA,NA
"Heart","OG_0014751",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","CHMP1B-like_stringtie_mRNA_40869",NA,NA
"Heart","OG_0014751",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_030272459.4.288",NA,NA
"Heart","OG_0014762",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","XM_002197447.6.133",NA,NA
"Heart","OG_0014762",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","RPA1-like_stringtie_mRNA_25369",NA,NA
"Heart","OG_0014762",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","XM_002197447.6.207",NA,NA
"Heart","OG_0014762",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","XM_002197447.6.166",NA,NA
"Heart","OG_0014762",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","RPA1-like_stringtie_mRNA_41139",NA,NA
"Heart","OG_0014762",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","RPA1-like_stringtie_mRNA_12132",NA,NA
"Heart","OG_0014762",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","XM_002197447.6.730",NA,NA
"Heart","OG_0014762",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","XM_002197447.6.86",NA,NA
"Heart","OG_0014762",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","XM_002197447.6.443",NA,NA
"Heart","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","dufs2-like_stringtie_mRNA_33107",NA,NA
"Heart","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","dufs2-like_stringtie_mRNA_38666",NA,NA
"Heart","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","dufs2-like_stringtie_mRNA_53093",NA,NA
"Heart","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_032752892.3.2023",NA,NA
"Heart","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","DUFS2-like_stringtie_mRNA_21788",NA,NA
"Heart","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","dufs2-like_stringtie_mRNA_49103",NA,NA
"Heart","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","dufs2-like_stringtie_mRNA_3125",NA,NA
"Heart","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_032752892.3.2827",NA,NA
"Heart","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_032752892.3.3715",NA,NA
"Heart","OG_0014910",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","KLF10-like_stringtie_mRNA_9237",NA,NA
"Heart","OG_0014910",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_015282990.4.11",NA,NA
"Heart","OG_0014910",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","KLF10-like_stringtie_mRNA_3636",NA,NA
"Heart","OG_0014910",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","KLF10-like_stringtie_mRNA_3881",NA,NA
"Heart","OG_0014910",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","KLF10-like_stringtie_mRNA_44431",NA,NA
"Heart","OG_0014910",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","KLF10-like_stringtie_mRNA_37313",NA,NA
"Heart","OG_0014910",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_030266533.4.59",NA,NA
"Heart","OG_0014910",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_015282990.4.1",NA,NA
"Heart","OG_0014910",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","KLF10-like_stringtie_mRNA_10947",NA,NA
"Heart","OG_0014951",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_002198628.7.15",NA,NA
"Heart","OG_0014951",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","TSG101-like_stringtie_mRNA_44047",NA,NA
"Heart","OG_0014951",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","TSG101-like_stringtie_mRNA_27767",NA,NA
"Heart","OG_0014951",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","TSG101-like_stringtie_mRNA_37651",NA,NA
"Heart","OG_0014951",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","TSG101-like_stringtie_mRNA_48814",NA,NA
"Heart","OG_0014951",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_012574020.5.34",NA,NA
"Heart","OG_0014951",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_012574020.5.62",NA,NA
"Heart","OG_0014951",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_002198628.7.4",NA,NA
"Heart","OG_0014951",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","TSG101-like_stringtie_mRNA_5012",NA,NA
"Heart","OG_0014962",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_030278875.4.35",NA,NA
"Heart","OG_0014962",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_002193632.6.2",NA,NA
"Heart","OG_0014962",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_002193632.6.13",NA,NA
"Heart","OG_0014962",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","Eif2b3-like_stringtie_mRNA_14289",NA,NA
"Heart","OG_0014962",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","NM_001031280.2.-1",NA,NA
"Heart","OG_0014962",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","Eif2b3-like_stringtie_mRNA_24528",NA,NA
"Heart","OG_0014962",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_030278875.4.397",NA,NA
"Heart","OG_0014962",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_002193632.6.9",NA,NA
"Heart","OG_0014962",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","NM_001031280.2.518",NA,NA
"Heart","OG_0015059",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_032750015.3.48",NA,NA
"Heart","OG_0015059",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","Cpn2-like_stringtie_mRNA_4196",NA,NA
"Heart","OG_0015059",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_032750015.3.4",NA,NA
"Heart","OG_0015059",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_032750015.3.12",NA,NA
"Heart","OG_0015059",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","CPN2-like_stringtie_mRNA_12192",NA,NA
"Heart","OG_0015059",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","CPN2-like_stringtie_mRNA_7695",NA,NA
"Heart","OG_0015059",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","CPN2-like_stringtie_mRNA_44619",NA,NA
"Heart","OG_0015059",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","CPN2-like_stringtie_mRNA_38049",NA,NA
"Heart","OG_0015059",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","Cpn2-like_stringtie_mRNA_6437",NA,NA
"Heart","OG_0015090",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","ATF6-like_stringtie_mRNA_24584",NA,NA
"Heart","OG_0015090",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","ATF6-like_stringtie_mRNA_15769",NA,NA
"Heart","OG_0015090",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_030279797.4.195",NA,NA
"Heart","OG_0015090",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_030279796.4.3",NA,NA
"Heart","OG_0015090",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","ATF6-like_stringtie_mRNA_1424",NA,NA
"Heart","OG_0015090",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_030279797.4.22",NA,NA
