"Tissue","OG","n_pairs","Pairs","species","gene_id","galGal_geneID","taeGut_geneID"
"Brain","OG_0007133",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","MDH2-like_stringtie_mRNA_62286",NA,NA
"Brain","OG_0007133",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","MDH2-like_stringtie_mRNA_7812",NA,NA
"Brain","OG_0007133",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","MDH2-like_stringtie_mRNA_55729",NA,NA
"Brain","OG_0007175",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_002196799.6.19",NA,NA
"Brain","OG_0007175",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","NM_001012544.3.19",NA,NA
"Brain","OG_0007175",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_004174931.6.45",NA,NA
"Brain","OG_0007175",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_004174931.6.126",NA,NA
"Brain","OG_0007175",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_004174931.6.720",NA,NA
"Brain","OG_0007175",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","Pdha1-like_stringtie_mRNA_34489",NA,NA
"Brain","OG_0007175",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","Pdha1-like_stringtie_mRNA_59873",NA,NA
"Brain","OG_0007175",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","Pdha1-like_stringtie_mRNA_37259",NA,NA
"Brain","OG_0007175",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_002196799.6.312",NA,NA
"Brain","OG_0007270",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_002191820.7.721",NA,NA
"Brain","OG_0007270",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","DDB1-like_stringtie_mRNA_63173",NA,NA
"Brain","OG_0007270",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_002191820.7.765",NA,NA
"Brain","OG_0007270",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","DDB1-like_stringtie_mRNA_31208",NA,NA
"Brain","OG_0007270",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","DDB1-like_stringtie_mRNA_11366",NA,NA
"Brain","OG_0007270",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","DDB1-like_stringtie_mRNA_40367",NA,NA
"Brain","OG_0007270",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","DDB1-like_stringtie_mRNA_38032",NA,NA
"Brain","OG_0007270",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_002191820.7.216",NA,NA
"Brain","OG_0007270",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","DDB1-like_stringtie_mRNA_1868",NA,NA
"Brain","OG_0007273",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","TTC13-like_stringtie_mRNA_3198",NA,NA
"Brain","OG_0007273",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_030268311.4.61",NA,NA
"Brain","OG_0007273",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","TTC13-like_stringtie_mRNA_54949",NA,NA
"Brain","OG_0007273",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","TTC13-like_stringtie_mRNA_23323",NA,NA
"Brain","OG_0007273",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","TTC13-like_stringtie_mRNA_32965",NA,NA
"Brain","OG_0007273",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_004935495.5.82",NA,NA
"Brain","OG_0007273",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_030268311.4.83",NA,NA
"Brain","OG_0007273",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","TTC13-like_stringtie_mRNA_18511",NA,NA
"Brain","OG_0007273",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","TTC13-like_stringtie_mRNA_18275",NA,NA
"Brain","OG_0007331",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","KIRREL3-like_stringtie_mRNA_8080",NA,NA
"Brain","OG_0007331",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","XM_015298106.2.320",NA,NA
"Brain","OG_0007331",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","KIRREL3-like_stringtie_mRNA_9217",NA,NA
"Brain","OG_0007331",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","XM_015298106.2.455",NA,NA
"Brain","OG_0007331",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","XM_015298106.2.679",NA,NA
"Brain","OG_0007331",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","KIRREL3-like_stringtie_mRNA_9798",NA,NA
"Brain","OG_0007331",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","KIRREL3-like_stringtie_mRNA_33873",NA,NA
"Brain","OG_0007331",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","XM_015298106.2.54",NA,NA
"Brain","OG_0007331",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","XM_015298106.2.657",NA,NA
"Brain","OG_0007420",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_072927925.1.17",NA,NA
"Brain","OG_0007420",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_030270548.4.30",NA,NA
"Brain","OG_0007420",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","tacc3-like_stringtie_mRNA_24352",NA,NA
"Brain","OG_0007420",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_030270548.4.67",NA,NA
"Brain","OG_0007420",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","tacc3-like_stringtie_mRNA_35432",NA,NA
"Brain","OG_0007420",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","tacc3-like_stringtie_mRNA_29143",NA,NA
"Brain","OG_0007420",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","tacc3-like_stringtie_mRNA_33557",NA,NA
"Brain","OG_0007420",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_072927924.1.13",NA,NA
"Brain","OG_0007420",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_072927924.1.218",NA,NA
"Brain","OG_0007519",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","Xpo6-like_stringtie_mRNA_8619",NA,NA
"Brain","OG_0007519",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XPO6-like_stringtie_mRNA_20320",NA,NA
"Brain","OG_0007519",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_030284604.4.178",NA,NA
"Brain","OG_0007519",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","Xpo6-like_stringtie_mRNA_6305",NA,NA
"Brain","OG_0007519",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XPO6-like_stringtie_mRNA_46641",NA,NA
"Brain","OG_0007519",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XPO6-like_stringtie_mRNA_17317",NA,NA
"Brain","OG_0007519",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XPO6-like_stringtie_mRNA_10182",NA,NA
"Brain","OG_0007519",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_046900743.1.131",NA,NA
"Brain","OG_0007519",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_046900743.1.708",NA,NA
"Brain","OG_0007682",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","ZK1290.5-like_stringtie_mRNA_24834",NA,NA
"Brain","OG_0007682",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","S1pr1-like_stringtie_mRNA_13999",NA,NA
"Brain","OG_0007682",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","ZK1290.5-like_stringtie_mRNA_11840",NA,NA
"Brain","OG_0007682",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","S1pr1-like_stringtie_mRNA_43619",NA,NA
"Brain","OG_0007682",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","S1pr1-like_stringtie_mRNA_16659",NA,NA
"Brain","OG_0007682",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","S1pr1-like_stringtie_mRNA_14583",NA,NA
"Brain","OG_0007682",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","S1pr1-like_stringtie_mRNA_47377",NA,NA
"Brain","OG_0007682",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","S1pr1-like_stringtie_mRNA_3544",NA,NA
"Brain","OG_0007682",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","S1pr1-like_stringtie_mRNA_8190",NA,NA
"Brain","OG_0007715",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","DDX1-like_stringtie_mRNA_9691",NA,NA
"Brain","OG_0007715",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_030270033.4.383",NA,NA
"Brain","OG_0007715",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","DDX1-like_stringtie_mRNA_45152",NA,NA
"Brain","OG_0007715",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_030270033.4.122",NA,NA
"Brain","OG_0007715",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_030270033.4.7",NA,NA
"Brain","OG_0007715",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","DDX1-like_stringtie_mRNA_20989",NA,NA
"Brain","OG_0007715",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_030270033.4.4",NA,NA
"Brain","OG_0007715",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030270033.4.5",NA,NA
"Brain","OG_0007715",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","DDX1-like_stringtie_mRNA_50187",NA,NA
"Brain","OG_0007718",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_072922033.1.115",NA,NA
"Brain","OG_0007718",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_072922033.1.192",NA,NA
"Brain","OG_0007718",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_072922033.1.245",NA,NA
"Brain","OG_0007718",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_072922034.1.150",NA,NA
"Brain","OG_0007718",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_072922034.1.534",NA,NA
"Brain","OG_0007718",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","UP155-like_stringtie_mRNA_9491",NA,NA
"Brain","OG_0007718",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_7054",NA,NA
"Brain","OG_0007718",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","UP155-like_stringtie_mRNA_41276",NA,NA
"Brain","OG_0007718",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_072922033.1.163",NA,NA
"Brain","OG_0007755",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","PROS1-like_stringtie_mRNA_4873",NA,NA
"Brain","OG_0007755",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","PROS1-like_stringtie_mRNA_65726",NA,NA
"Brain","OG_0007755",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","PROS1-like_stringtie_mRNA_36988",NA,NA
"Brain","OG_0007755",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","PROS1-like_stringtie_mRNA_35443",NA,NA
"Brain","OG_0007755",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_030263938.4.2255",NA,NA
"Brain","OG_0007755",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","PROS1-like_stringtie_mRNA_25978",NA,NA
"Brain","OG_0007755",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_030263938.4.1059",NA,NA
"Brain","OG_0007755",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_002190149.7.49",NA,NA
"Brain","OG_0007755",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_072924016.1.990",NA,NA
"Brain","OG_0007766",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_040698760.2.18",NA,NA
"Brain","OG_0007766",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_030270517.4.30",NA,NA
"Brain","OG_0007766",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_030270517.4.34",NA,NA
"Brain","OG_0007766",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","ST3GAL5-like_stringtie_mRNA_22724",NA,NA
"Brain","OG_0007766",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","ST3GAL5-like_stringtie_mRNA_15401",NA,NA
"Brain","OG_0007766",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","ST3GAL5-like_stringtie_mRNA_29189",NA,NA
"Brain","OG_0007766",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_030270518.4.188",NA,NA
"Brain","OG_0007766",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","ST3GAL5-like_stringtie_mRNA_38909",NA,NA
"Brain","OG_0007766",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","ST3GAL5-like_stringtie_mRNA_52037",NA,NA
"Brain","OG_0007918",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_030283251.4.278",NA,NA
"Brain","OG_0007918",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","FAM120A-like_stringtie_mRNA_60418",NA,NA
"Brain","OG_0007918",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","FAM120A-like_stringtie_mRNA_51801",NA,NA
"Brain","OG_0007918",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_012571640.5.411",NA,NA
"Brain","OG_0007918",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","FAM120A-like_stringtie_mRNA_4482",NA,NA
"Brain","OG_0007918",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","FAM120A-like_stringtie_mRNA_16650",NA,NA
"Brain","OG_0007918",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_012571640.5.476",NA,NA
"Brain","OG_0007918",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030283251.4.150",NA,NA
"Brain","OG_0007918",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","FAM120A-like_stringtie_mRNA_39139",NA,NA
"Brain","OG_0007922",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_030288082.4.133",NA,NA
"Brain","OG_0007922",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_030288082.4.157",NA,NA
"Brain","OG_0007922",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","SLC46A1-like_stringtie_mRNA_44879",NA,NA
"Brain","OG_0007922",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","SLC46A1-like_stringtie_mRNA_9468",NA,NA
"Brain","OG_0007922",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","stringtie_mRNA_48844",NA,NA
"Brain","OG_0007922",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_030288082.4.107",NA,NA
"Brain","OG_0007922",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","SLC46A1-like_stringtie_mRNA_35852",NA,NA
"Brain","OG_0007922",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_030288082.4.86",NA,NA
"Brain","OG_0007922",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_030288082.4.443",NA,NA
"Brain","OG_0007971",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_030269886.4.109",NA,NA
"Brain","OG_0007971",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_030269886.4.150",NA,NA
"Brain","OG_0007971",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","stringtie_mRNA_4644",NA,NA
"Brain","OG_0007971",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_030269886.4.371",NA,NA
"Brain","OG_0007971",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_030269886.4.660",NA,NA
"Brain","OG_0007971",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","stringtie_mRNA_20729",NA,NA
"Brain","OG_0007971",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_030269886.4.405",NA,NA
"Brain","OG_0007971",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","Xkr6-like_stringtie_mRNA_9813",NA,NA
"Brain","OG_0007971",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_030269886.4.437",NA,NA
"Brain","OG_0007988",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","RAPGEF5-like_stringtie_mRNA_56841",NA,NA
"Brain","OG_0007988",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","XM_072925619.1.4",NA,NA
"Brain","OG_0007988",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","Rapgef5-like_stringtie_mRNA_55125",NA,NA
"Brain","OG_0007988",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","XM_072925619.1.54",NA,NA
"Brain","OG_0007988",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","XM_015281856.4.505",NA,NA
"Brain","OG_0007988",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","XM_030264812.4.7",NA,NA
"Brain","OG_0007988",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","Rapgef5-like_stringtie_mRNA_46077",NA,NA
"Brain","OG_0007988",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","Rapgef5-like_stringtie_mRNA_870",NA,NA
"Brain","OG_0007988",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","XM_030264812.4.2",NA,NA
"Brain","OG_0008037",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_002189117.7.324",NA,NA
"Brain","OG_0008037",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","LONP1-like_stringtie_mRNA_66130",NA,NA
"Brain","OG_0008037",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","LONP1-like_stringtie_mRNA_24176",NA,NA
"Brain","OG_0008037",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","LONP1-like_stringtie_mRNA_30368",NA,NA
"Brain","OG_0008037",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_002189117.7.3515",NA,NA
"Brain","OG_0008037",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","LONP1-like_stringtie_mRNA_13350",NA,NA
"Brain","OG_0008037",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","LONP1-like_stringtie_mRNA_30365",NA,NA
"Brain","OG_0008037",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","LONP1-like_stringtie_mRNA_34611",NA,NA
"Brain","OG_0008037",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_002189117.7.1272",NA,NA
"Brain","OG_0008038",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","ipsnap1-like_stringtie_mRNA_16810",NA,NA
"Brain","OG_0008038",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_046901184.1.476",NA,NA
"Brain","OG_0008038",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","THOC5-like_stringtie_mRNA_38206",NA,NA
"Brain","OG_0008038",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","THOC5-like_stringtie_mRNA_35962",NA,NA
"Brain","OG_0008038",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","THOC5-like_stringtie_mRNA_44085",NA,NA
"Brain","OG_0008038",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_072936180.1.118",NA,NA
"Brain","OG_0008038",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_072936180.1.1084",NA,NA
"Brain","OG_0008038",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_072936180.1.43",NA,NA
"Brain","OG_0008038",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_046901184.1.1566",NA,NA
"Brain","OG_0008096",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","REST-like_stringtie_mRNA_47886",NA,NA
"Brain","OG_0008096",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_072928493.1.51",NA,NA
"Brain","OG_0008096",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","Rest-like_stringtie_mRNA_21164",NA,NA
