"Tissue","OG","n_pairs","Pairs","species","gene_id","transcript_root","galGal_geneID","taeGut_geneID"
"Liver","OG_0007882",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_004175500.6.14","XM_004175500.6",NA,"VIM"
"Liver","OG_0007882",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","VIM-like_stringtie_mRNA_14966","VIM-like_stringtie_mRNA_14966",NA,NA
"Liver","OG_0007882",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_004175500.6.20","XM_004175500.6",NA,"VIM"
"Liver","OG_0007882",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","VIM-like_stringtie_mRNA_26964","VIM-like_stringtie_mRNA_26964",NA,NA
"Liver","OG_0007882",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_004175500.6.7","XM_004175500.6",NA,"VIM"
"Liver","OG_0007882",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","VIM-like_stringtie_mRNA_34350","VIM-like_stringtie_mRNA_34350",NA,NA
"Liver","OG_0007882",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","VIM-like_stringtie_mRNA_487","VIM-like_stringtie_mRNA_487",NA,NA
"Liver","OG_0007882",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_004175500.6.3","XM_004175500.6",NA,"VIM"
"Liver","OG_0008015",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","Tcaim-like_stringtie_mRNA_56411","Tcaim-like_stringtie_mRNA_56411",NA,NA
"Liver","OG_0008015",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","Tcaim-like_stringtie_mRNA_57533","Tcaim-like_stringtie_mRNA_57533",NA,NA
"Liver","OG_0008015",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","TCAIM-like_stringtie_mRNA_43570","TCAIM-like_stringtie_mRNA_43570",NA,NA
"Liver","OG_0008015",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","Tcaim-like_stringtie_mRNA_5401","Tcaim-like_stringtie_mRNA_5401",NA,NA
"Liver","OG_0008015",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","XM_046923283.1.1202","XM_046923283.1","TCAIM",NA
"Liver","OG_0008015",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","TCAIM-like_stringtie_mRNA_9280","TCAIM-like_stringtie_mRNA_9280",NA,NA
"Liver","OG_0008015",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","XM_046923276.1.21","XM_046923276.1","TCAIM",NA
"Liver","OG_0008015",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","TCAIM-like_stringtie_mRNA_35243","TCAIM-like_stringtie_mRNA_35243",NA,NA
"Liver","OG_0008015",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","XM_046923279.1.12","XM_046923279.1","TCAIM",NA
"Liver","OG_0008350",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_046942696.1.2","XM_046942696.1","PIK3AP1",NA
"Liver","OG_0008350",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","PIK3AP1-like_stringtie_mRNA_21946","PIK3AP1-like_stringtie_mRNA_21946",NA,NA
"Liver","OG_0008350",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_015288347.4.211","XM_015288347.4","PIK3AP1",NA
"Liver","OG_0008350",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_015288347.4.1","XM_015288347.4","PIK3AP1",NA
"Liver","OG_0008350",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_030275950.4.1407","XM_030275950.4",NA,"PIK3AP1"
"Liver","OG_0008350",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","PIK3AP1-like_stringtie_mRNA_38775","PIK3AP1-like_stringtie_mRNA_38775",NA,NA
"Liver","OG_0008350",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_015288344.3.5","XM_015288344.3","PIK3AP1",NA
"Liver","OG_0008350",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","stringtie_mRNA_6038","stringtie_mRNA_6038",NA,NA
"Liver","OG_0008350",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","PIK3AP1-like_stringtie_mRNA_8797","PIK3AP1-like_stringtie_mRNA_8797",NA,NA
"Liver","OG_0008490",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","INPP5F-like_stringtie_mRNA_6397","INPP5F-like_stringtie_mRNA_6397",NA,NA
"Liver","OG_0008490",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_012574670.5.1","XM_012574670.5",NA,"INPP5F"
"Liver","OG_0008490",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_012574670.5.7","XM_012574670.5",NA,"INPP5F"
"Liver","OG_0008490",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_012574670.5.39","XM_012574670.5",NA,"INPP5F"
"Liver","OG_0008490",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","INPP5F-like_stringtie_mRNA_25795","INPP5F-like_stringtie_mRNA_25795",NA,NA
"Liver","OG_0008490",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","INPP5F-like_stringtie_mRNA_18130","INPP5F-like_stringtie_mRNA_18130",NA,NA
"Liver","OG_0008490",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","INPP5F-like_stringtie_mRNA_59309","INPP5F-like_stringtie_mRNA_59309",NA,NA
"Liver","OG_0008490",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_012574670.5.11","XM_012574670.5",NA,"INPP5F"
"Liver","OG_0008490",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","INPP5F-like_stringtie_mRNA_29717","INPP5F-like_stringtie_mRNA_29717",NA,NA
"Liver","OG_0008496",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_030286806.4.43","XM_030286806.4",NA,"ZER1"
"Liver","OG_0008496",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","ZER1-like_stringtie_mRNA_119","ZER1-like_stringtie_mRNA_119",NA,NA
"Liver","OG_0008496",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","stringtie_mRNA_24775","stringtie_mRNA_24775",NA,NA
"Liver","OG_0008496",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","ZER1-like_stringtie_mRNA_17901","ZER1-like_stringtie_mRNA_17901",NA,NA
"Liver","OG_0008496",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_030286806.4.2125","XM_030286806.4",NA,"ZER1"
"Liver","OG_0008496",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","ZER1-like_stringtie_mRNA_23720","ZER1-like_stringtie_mRNA_23720",NA,NA
"Liver","OG_0008496",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_2147","stringtie_mRNA_2147",NA,NA
"Liver","OG_0008496",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","stringtie_mRNA_33669","stringtie_mRNA_33669",NA,NA
"Liver","OG_0008496",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","stringtie_mRNA_46844","stringtie_mRNA_46844",NA,NA
"Liver","OG_0008604",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_072932105.1.6","XM_072932105.1",NA,"RETREG2"
"Liver","OG_0008604",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","stringtie_mRNA_4809","stringtie_mRNA_4809",NA,NA
"Liver","OG_0008604",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","Retreg2-like_stringtie_mRNA_22352","Retreg2-like_stringtie_mRNA_22352",NA,NA
"Liver","OG_0008604",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_22346","stringtie_mRNA_22346",NA,NA
"Liver","OG_0008604",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","stringtie_mRNA_7300","stringtie_mRNA_7300",NA,NA
"Liver","OG_0008604",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","stringtie_mRNA_27762","stringtie_mRNA_27762",NA,NA
"Liver","OG_0008604",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","stringtie_mRNA_50888","stringtie_mRNA_50888",NA,NA
"Liver","OG_0008604",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","Retreg2-like_stringtie_mRNA_16499","Retreg2-like_stringtie_mRNA_16499",NA,NA
"Liver","OG_0008604",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","ZFAND2B-like_stringtie_mRNA_48391","ZFAND2B-like_stringtie_mRNA_48391",NA,NA
"Liver","OG_0008635",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_015286316.4.240","XM_015286316.4","DEPDC7",NA
"Liver","OG_0008635",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_015286316.4.279","XM_015286316.4","DEPDC7",NA
"Liver","OG_0008635",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","Depdc7-like_stringtie_mRNA_9114","Depdc7-like_stringtie_mRNA_9114",NA,NA
"Liver","OG_0008635",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_015286316.4.331","XM_015286316.4","DEPDC7",NA
"Liver","OG_0008635",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_030273397.4.105","XM_030273397.4",NA,"DEPDC7"
"Liver","OG_0008635",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_030273397.4.61","XM_030273397.4",NA,"DEPDC7"
"Liver","OG_0008635",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","Depdc7-like_stringtie_mRNA_29102","Depdc7-like_stringtie_mRNA_29102",NA,NA
"Liver","OG_0008635",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030273397.4.51","XM_030273397.4",NA,"DEPDC7"
"Liver","OG_0008635",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_030273397.4.69","XM_030273397.4",NA,"DEPDC7"
"Liver","OG_0008649",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","AQR-like_stringtie_mRNA_18806","AQR-like_stringtie_mRNA_18806",NA,NA
"Liver","OG_0008649",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","AQR-like_stringtie_mRNA_33599","AQR-like_stringtie_mRNA_33599",NA,NA
"Liver","OG_0008649",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","NM_001389509.2.2","NM_001389509.2","AQR",NA
"Liver","OG_0008649",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","NM_001389509.2.12","NM_001389509.2","AQR",NA
"Liver","OG_0008649",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","AQR-like_stringtie_mRNA_33113","AQR-like_stringtie_mRNA_33113",NA,NA
"Liver","OG_0008649",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","NM_001389509.2.5","NM_001389509.2","AQR",NA
"Liver","OG_0008649",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","NM_001389509.2.320","NM_001389509.2","AQR",NA
"Liver","OG_0008649",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_012573906.5.4","XM_012573906.5",NA,"AQR"
"Liver","OG_0008649",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","AQR-like_stringtie_mRNA_38447","AQR-like_stringtie_mRNA_38447",NA,NA
"Liver","OG_0009031",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","SPRY1-like_stringtie_mRNA_12257","SPRY1-like_stringtie_mRNA_12257",NA,NA
"Liver","OG_0009031",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","SPRY1-like_stringtie_mRNA_59878","SPRY1-like_stringtie_mRNA_59878",NA,NA
"Liver","OG_0009031",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_030270350.4.77","XM_030270350.4",NA,"SPRY1"
"Liver","OG_0009031",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_030270350.4.134","XM_030270350.4",NA,"SPRY1"
"Liver","OG_0009031",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","stringtie_mRNA_29862","stringtie_mRNA_29862",NA,NA
"Liver","OG_0009031",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","stringtie_mRNA_11634","stringtie_mRNA_11634",NA,NA
"Liver","OG_0009031",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","SPRY1-like_stringtie_mRNA_57430","SPRY1-like_stringtie_mRNA_57430",NA,NA
"Liver","OG_0009031",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","SPRY1-like_stringtie_mRNA_36571","SPRY1-like_stringtie_mRNA_36571",NA,NA
"Liver","OG_0009031",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","SPRY1-like_stringtie_mRNA_35206","SPRY1-like_stringtie_mRNA_35206",NA,NA
"Liver","OG_0009226",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_072933206.1.107","XM_072933206.1",NA,"CAB39"
"Liver","OG_0009226",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","CAB39-like_stringtie_mRNA_1050","CAB39-like_stringtie_mRNA_1050",NA,NA
"Liver","OG_0009226",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_030279870.4.104","XM_030279870.4",NA,"CAB39"
"Liver","OG_0009226",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_072933206.1.75","XM_072933206.1",NA,"CAB39"
"Liver","OG_0009226",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","CAB39-like_stringtie_mRNA_14081","CAB39-like_stringtie_mRNA_14081",NA,NA
"Liver","OG_0009226",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","CAB39-like_stringtie_mRNA_7985","CAB39-like_stringtie_mRNA_7985",NA,NA
"Liver","OG_0009226",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_030279870.4.108","XM_030279870.4",NA,"CAB39"
"Liver","OG_0009226",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_030279870.4.42","XM_030279870.4",NA,"CAB39"
"Liver","OG_0009226",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_030279870.4.83","XM_030279870.4",NA,"CAB39"
"Liver","OG_0009420",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","TOB1-like_stringtie_mRNA_504","TOB1-like_stringtie_mRNA_504",NA,NA
"Liver","OG_0009420",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","stringtie_mRNA_64001","stringtie_mRNA_64001",NA,NA
"Liver","OG_0009420",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","XM_002198125.6.46","XM_002198125.6",NA,"TOB1"
"Liver","OG_0009420",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","XM_002198125.6.50","XM_002198125.6",NA,"TOB1"
"Liver","OG_0009420",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","XM_002198125.6.1139","XM_002198125.6",NA,"TOB1"
"Liver","OG_0009420",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","TOB1-like_stringtie_mRNA_38924","TOB1-like_stringtie_mRNA_38924",NA,NA
"Liver","OG_0009420",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","stringtie_mRNA_60186","stringtie_mRNA_60186",NA,NA
"Liver","OG_0009420",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","XM_030287239.4.48","XM_030287239.4",NA,"TOB1"
"Liver","OG_0009420",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","XM_030287239.4.514","XM_030287239.4",NA,"TOB1"
"Liver","OG_0009424",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","Btg2-like_stringtie_mRNA_50327","Btg2-like_stringtie_mRNA_50327",NA,NA
"Liver","OG_0009424",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","Btg2-like_stringtie_mRNA_46721","Btg2-like_stringtie_mRNA_46721",NA,NA
"Liver","OG_0009424",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","Btg2-like_stringtie_mRNA_56903","Btg2-like_stringtie_mRNA_56903",NA,NA
"Liver","OG_0009424",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_030292029.4.211","XM_030292029.4",NA,"BTG2"
"Liver","OG_0009424",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_030292029.4.22259","XM_030292029.4",NA,"BTG2"
"Liver","OG_0009424",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","Btg2-like_stringtie_mRNA_4939","Btg2-like_stringtie_mRNA_4939",NA,NA
"Liver","OG_0009424",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_33813","stringtie_mRNA_33813",NA,NA
"Liver","OG_0009424",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_030292029.4.101","XM_030292029.4",NA,"BTG2"
"Liver","OG_0009424",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_030292029.4.936","XM_030292029.4",NA,"BTG2"
"Liver","OG_0009546",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_030257879.4.95","XM_030257879.4",NA,"HAUS6"
"Liver","OG_0009546",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","HAUS6-like_stringtie_mRNA_56146","HAUS6-like_stringtie_mRNA_56146",NA,NA
"Liver","OG_0009546",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","HAUS6-like_stringtie_mRNA_7762","HAUS6-like_stringtie_mRNA_7762",NA,NA
"Liver","OG_0009546",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_030257879.4.446","XM_030257879.4",NA,"HAUS6"
"Liver","OG_0009546",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","HAUS6-like_stringtie_mRNA_29298","HAUS6-like_stringtie_mRNA_29298",NA,NA
"Liver","OG_0009546",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","HAUS6-like_stringtie_mRNA_160","HAUS6-like_stringtie_mRNA_160",NA,NA
"Liver","OG_0009546",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","NM_001031421.2.84","NM_001031421.2","HAUS6",NA
"Liver","OG_0009546",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","HAUS6-like_stringtie_mRNA_7280","HAUS6-like_stringtie_mRNA_7280",NA,NA
"Liver","OG_0009546",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","HAUS6-like_stringtie_mRNA_50563","HAUS6-like_stringtie_mRNA_50563",NA,NA
"Liver","OG_0009547",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_040653717.2.360","XM_040653717.2","MISP",NA
"Liver","OG_0009547",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_040653717.2.298","XM_040653717.2","MISP",NA
"Liver","OG_0009547",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_041710937.2.333","XM_041710937.2",NA,"MISP"
"Liver","OG_0009547",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","MISP-like_stringtie_mRNA_6829","MISP-like_stringtie_mRNA_6829",NA,NA
"Liver","OG_0009547",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","MISP-like_stringtie_mRNA_2771","MISP-like_stringtie_mRNA_2771",NA,NA
"Liver","OG_0009547",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_004174599.5.243","XM_004174599.5",NA,"MISP"
"Liver","OG_0009547",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","MISP-like_stringtie_mRNA_8393","MISP-like_stringtie_mRNA_8393",NA,NA
"Liver","OG_0009547",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","MISP-like_stringtie_mRNA_47366","MISP-like_stringtie_mRNA_47366",NA,NA
"Liver","OG_0009547",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_004174599.5.1359","XM_004174599.5",NA,"MISP"
"Liver","OG_0009565",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","SOX9-like_stringtie_mRNA_51628","SOX9-like_stringtie_mRNA_51628",NA,NA
"Liver","OG_0009565",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_030287308.4.181","XM_030287308.4",NA,"SOX9"
"Liver","OG_0009565",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","SOX9-like_stringtie_mRNA_45006","SOX9-like_stringtie_mRNA_45006",NA,NA
"Liver","OG_0009565",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","stringtie_mRNA_24742","stringtie_mRNA_24742",NA,NA
"Liver","OG_0009565",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","SOX9-like_stringtie_mRNA_32005","SOX9-like_stringtie_mRNA_32005",NA,NA
"Liver","OG_0009565",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","SOX9-like_stringtie_mRNA_36546","SOX9-like_stringtie_mRNA_36546",NA,NA
"Liver","OG_0009565",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_030287308.4.274","XM_030287308.4",NA,"SOX9"
"Liver","OG_0009565",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","SOX9-like_stringtie_mRNA_15176","SOX9-like_stringtie_mRNA_15176",NA,NA
"Liver","OG_0009565",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","SOX9-like_stringtie_mRNA_43242","SOX9-like_stringtie_mRNA_43242",NA,NA
"Liver","OG_0009689",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_030284121.4.264","XM_030284121.4",NA,"ETS2"
"Liver","OG_0009689",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_030284121.4.165","XM_030284121.4",NA,"ETS2"
"Liver","OG_0009689",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_030284121.4.424","XM_030284121.4",NA,"ETS2"
"Liver","OG_0009689",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_030284121.4.276","XM_030284121.4",NA,"ETS2"
"Liver","OG_0009689",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","ETS2-like_stringtie_mRNA_29741","ETS2-like_stringtie_mRNA_29741",NA,NA
