"Tissue","OG","n_pairs","Pairs","species","gene_id","transcript_root","galGal_geneID","taeGut_geneID"
"Muscle","OG_0011046",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_030281670.4.2585","XM_030281670.4",NA,"UACA"
"Muscle","OG_0011046",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_030281670.4.134","XM_030281670.4",NA,"UACA"
"Muscle","OG_0011046",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_030281670.4.506","XM_030281670.4",NA,"UACA"
"Muscle","OG_0011046",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030281671.4.14","XM_030281671.4",NA,"UACA"
"Muscle","OG_0011046",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","UACA-like_stringtie_mRNA_8318","UACA-like_stringtie_mRNA_8318",NA,NA
"Muscle","OG_0011086",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","CUEDC1-like_stringtie_mRNA_37734","CUEDC1-like_stringtie_mRNA_37734",NA,NA
"Muscle","OG_0011086",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","stringtie_mRNA_38104","stringtie_mRNA_38104",NA,NA
"Muscle","OG_0011086",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","stringtie_mRNA_9468","stringtie_mRNA_9468",NA,NA
"Muscle","OG_0011086",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_44739","stringtie_mRNA_44739",NA,NA
"Muscle","OG_0011086",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","CUEDC1-like_stringtie_mRNA_10808","CUEDC1-like_stringtie_mRNA_10808",NA,NA
"Muscle","OG_0011086",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","CUEDC1-like_stringtie_mRNA_40733","CUEDC1-like_stringtie_mRNA_40733",NA,NA
"Muscle","OG_0011086",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","CUEDC1-like_stringtie_mRNA_27856","CUEDC1-like_stringtie_mRNA_27856",NA,NA
"Muscle","OG_0011086",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_041720147.2.60","XM_041720147.2",NA,"CUEDC1"
"Muscle","OG_0011086",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","CUEDC1-like_stringtie_mRNA_47609","CUEDC1-like_stringtie_mRNA_47609",NA,NA
"Muscle","OG_0011103",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_030273804.4.15","XM_030273804.4",NA,"TMEM41B"
"Muscle","OG_0011103",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","TMEM41B-like_stringtie_mRNA_44301","TMEM41B-like_stringtie_mRNA_44301",NA,NA
"Muscle","OG_0011103",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_030273804.4.110","XM_030273804.4",NA,"TMEM41B"
"Muscle","OG_0011103",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","TMEM41B-like_stringtie_mRNA_37833","TMEM41B-like_stringtie_mRNA_37833",NA,NA
"Muscle","OG_0011103",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","TMEM41B-like_stringtie_mRNA_14430","TMEM41B-like_stringtie_mRNA_14430",NA,NA
"Muscle","OG_0011103",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","TMEM41B-like_stringtie_mRNA_35209","TMEM41B-like_stringtie_mRNA_35209",NA,NA
"Muscle","OG_0011103",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_030273804.4.79","XM_030273804.4",NA,"TMEM41B"
"Muscle","OG_0011103",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","TMEM41B-like_stringtie_mRNA_42535","TMEM41B-like_stringtie_mRNA_42535",NA,NA
"Muscle","OG_0011103",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","TMEM41B-like_stringtie_mRNA_4824","TMEM41B-like_stringtie_mRNA_4824",NA,NA
"Muscle","OG_0011114",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","COQ8A-like_stringtie_mRNA_33640","COQ8A-like_stringtie_mRNA_33640",NA,NA
"Muscle","OG_0011114",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","XM_030268954.4.103","XM_030268954.4",NA,"COQ8A"
"Muscle","OG_0011114",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","COQ8A-like_stringtie_mRNA_10525","COQ8A-like_stringtie_mRNA_10525",NA,NA
"Muscle","OG_0011114",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","COQ8A-like_stringtie_mRNA_17685","COQ8A-like_stringtie_mRNA_17685",NA,NA
"Muscle","OG_0011114",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","XM_030268954.4.301","XM_030268954.4",NA,"COQ8A"
"Muscle","OG_0011114",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","XM_030268954.4.56","XM_030268954.4",NA,"COQ8A"
"Muscle","OG_0011114",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","Coq8a-like_stringtie_mRNA_56914","Coq8a-like_stringtie_mRNA_56914",NA,NA
"Muscle","OG_0011114",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","Coq8a-like_stringtie_mRNA_23238","Coq8a-like_stringtie_mRNA_23238",NA,NA
"Muscle","OG_0011114",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","XM_030268954.4.86","XM_030268954.4",NA,"COQ8A"
"Muscle","OG_0011125",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","TMEM131-like_stringtie_mRNA_51328","TMEM131-like_stringtie_mRNA_51328",NA,NA
"Muscle","OG_0011125",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","TMEM131-like_stringtie_mRNA_37344","TMEM131-like_stringtie_mRNA_37344",NA,NA
"Muscle","OG_0011125",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","TMEM131-like_stringtie_mRNA_21197","TMEM131-like_stringtie_mRNA_21197",NA,NA
"Muscle","OG_0011125",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","TMEM131-like_stringtie_mRNA_30215","TMEM131-like_stringtie_mRNA_30215",NA,NA
"Muscle","OG_0011125",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","TMEM131-like_stringtie_mRNA_17383","TMEM131-like_stringtie_mRNA_17383",NA,NA
"Muscle","OG_0011125",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","TMEM131-like_stringtie_mRNA_33979","TMEM131-like_stringtie_mRNA_33979",NA,NA
"Muscle","OG_0011125",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_37256","stringtie_mRNA_37256",NA,NA
"Muscle","OG_0011125",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","TMEM131-like_stringtie_mRNA_10319","TMEM131-like_stringtie_mRNA_10319",NA,NA
"Muscle","OG_0011125",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","TMEM131-like_stringtie_mRNA_63199","TMEM131-like_stringtie_mRNA_63199",NA,NA
"Muscle","OG_0011171",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","STYXL2-like_stringtie_mRNA_5585","STYXL2-like_stringtie_mRNA_5585",NA,NA
"Muscle","OG_0011171",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_030263519.4.130","XM_030263519.4",NA,"STYXL2"
"Muscle","OG_0011171",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_030263519.4.75","XM_030263519.4",NA,"STYXL2"
"Muscle","OG_0011171",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","STYXL2-like_stringtie_mRNA_25800","STYXL2-like_stringtie_mRNA_25800",NA,NA
"Muscle","OG_0011171",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","STYXL2-like_stringtie_mRNA_13817","STYXL2-like_stringtie_mRNA_13817",NA,NA
"Muscle","OG_0011171",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","STYXL2-like_stringtie_mRNA_8764","STYXL2-like_stringtie_mRNA_8764",NA,NA
"Muscle","OG_0011171",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","STYXL2-like_stringtie_mRNA_22648","STYXL2-like_stringtie_mRNA_22648",NA,NA
"Muscle","OG_0011171",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030263519.4.49","XM_030263519.4",NA,"STYXL2"
"Muscle","OG_0011171",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","STYXL2-like_stringtie_mRNA_62503","STYXL2-like_stringtie_mRNA_62503",NA,NA
"Muscle","OG_0011384",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_002187288.7.24","XM_002187288.7",NA,"WASHC5"
"Muscle","OG_0011384",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","WASHC5-like_stringtie_mRNA_60255","WASHC5-like_stringtie_mRNA_60255",NA,NA
"Muscle","OG_0011384",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","WASHC5-like_stringtie_mRNA_53392","WASHC5-like_stringtie_mRNA_53392",NA,NA
"Muscle","OG_0011384",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_002187288.7.400","XM_002187288.7",NA,"WASHC5"
"Muscle","OG_0011384",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","WASHC5-like_stringtie_mRNA_29483","WASHC5-like_stringtie_mRNA_29483",NA,NA
"Muscle","OG_0011384",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","WASHC5-like_stringtie_mRNA_27152","WASHC5-like_stringtie_mRNA_27152",NA,NA
"Muscle","OG_0011384",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_002187288.7.285","XM_002187288.7",NA,"WASHC5"
"Muscle","OG_0011384",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_002187288.7.1","XM_002187288.7",NA,"WASHC5"
"Muscle","OG_0011384",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","WASHC5-like_stringtie_mRNA_19127","WASHC5-like_stringtie_mRNA_19127",NA,NA
"Muscle","OG_0011755",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","Klf4-like_stringtie_mRNA_12519","Klf4-like_stringtie_mRNA_12519",NA,NA
"Muscle","OG_0011755",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_072922211.1.186","XM_072922211.1",NA,"KLF4"
"Muscle","OG_0011755",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","Klf4-like_stringtie_mRNA_46942","Klf4-like_stringtie_mRNA_46942",NA,NA
"Muscle","OG_0011755",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","Klf4-like_stringtie_mRNA_2425","Klf4-like_stringtie_mRNA_2425",NA,NA
"Muscle","OG_0011755",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","Klf4-like_stringtie_mRNA_43579","Klf4-like_stringtie_mRNA_43579",NA,NA
"Muscle","OG_0011755",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_030258317.4.71","XM_030258317.4",NA,"KLF4"
"Muscle","OG_0011755",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_072922211.1.207","XM_072922211.1",NA,"KLF4"
"Muscle","OG_0011755",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","Klf4-like_stringtie_mRNA_32196","Klf4-like_stringtie_mRNA_32196",NA,NA
"Muscle","OG_0011755",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_030258317.4.194","XM_030258317.4",NA,"KLF4"
"Muscle","OG_0011821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_030255988.4.334","XM_030255988.4",NA,"KPNB1"
"Muscle","OG_0011821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","KPNB1-like_stringtie_mRNA_63340","KPNB1-like_stringtie_mRNA_63340",NA,NA
"Muscle","OG_0011821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_030255989.4.518","XM_030255989.4",NA,"KPNB1"
"Muscle","OG_0011821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_030255988.4.542","XM_030255988.4",NA,"KPNB1"
"Muscle","OG_0011821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_046904459.1.2543","XM_046904459.1","KPNB1",NA
"Muscle","OG_0011821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_030255988.4.383","XM_030255988.4",NA,"KPNB1"
"Muscle","OG_0011821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_030255988.4.987","XM_030255988.4",NA,"KPNB1"
"Muscle","OG_0011821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030255988.4.118","XM_030255988.4",NA,"KPNB1"
"Muscle","OG_0011821",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_030255988.4.-1","XM_030255988.4",NA,"KPNB1"
"Muscle","OG_0011823",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","IMPA1-like_stringtie_mRNA_52847","IMPA1-like_stringtie_mRNA_52847",NA,NA
"Muscle","OG_0011823",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","IMPA1-like_stringtie_mRNA_6171","IMPA1-like_stringtie_mRNA_6171",NA,NA
"Muscle","OG_0011823",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","IMPA1-like_stringtie_mRNA_13642","IMPA1-like_stringtie_mRNA_13642",NA,NA
"Muscle","OG_0011823",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","IMPA1-like_stringtie_mRNA_21997","IMPA1-like_stringtie_mRNA_21997",NA,NA
"Muscle","OG_0011823",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","IMPA1-like_stringtie_mRNA_24285","IMPA1-like_stringtie_mRNA_24285",NA,NA
"Muscle","OG_0011823",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","IMPA1-like_stringtie_mRNA_37577","IMPA1-like_stringtie_mRNA_37577",NA,NA
"Muscle","OG_0011823",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_002199713.7.9","XM_002199713.7",NA,"IMPA1"
"Muscle","OG_0011823",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","IMPA1-like_stringtie_mRNA_13775","IMPA1-like_stringtie_mRNA_13775",NA,NA
"Muscle","OG_0011823",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_002199713.7.242","XM_002199713.7",NA,"IMPA1"
"Muscle","OG_0011916",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","Cebpd-like_stringtie_mRNA_44824","Cebpd-like_stringtie_mRNA_44824",NA,NA
"Muscle","OG_0011916",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_030266182.4.94","XM_030266182.4",NA,"CEBPD"
"Muscle","OG_0011916",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_030266182.4.71","XM_030266182.4",NA,"CEBPD"
"Muscle","OG_0011916",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_030266182.4.100","XM_030266182.4",NA,"CEBPD"
"Muscle","OG_0011916",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","stringtie_mRNA_19987","stringtie_mRNA_19987",NA,NA
"Muscle","OG_0011916",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_030266182.4.1","XM_030266182.4",NA,"CEBPD"
"Muscle","OG_0011916",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","Cebpd-like_stringtie_mRNA_43291","Cebpd-like_stringtie_mRNA_43291",NA,NA
"Muscle","OG_0011916",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","Cebpd-like_stringtie_mRNA_13441","Cebpd-like_stringtie_mRNA_13441",NA,NA
"Muscle","OG_0011916",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_030266182.4.27","XM_030266182.4",NA,"CEBPD"
"Muscle","OG_0011917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_20919","stringtie_mRNA_20919",NA,NA
"Muscle","OG_0011917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_030288682.4.25","XM_030288682.4",NA,"CEBPB"
"Muscle","OG_0011917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","CEBPB-like_stringtie_mRNA_5228","CEBPB-like_stringtie_mRNA_5228",NA,NA
"Muscle","OG_0011917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_030288682.4.111","XM_030288682.4",NA,"CEBPB"
"Muscle","OG_0011917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","CEBPB-like_stringtie_mRNA_44536","CEBPB-like_stringtie_mRNA_44536",NA,NA
"Muscle","OG_0011917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","CEBPB-like_stringtie_mRNA_26056","CEBPB-like_stringtie_mRNA_26056",NA,NA
"Muscle","OG_0011917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_030288682.4.57","XM_030288682.4",NA,"CEBPB"
"Muscle","OG_0011917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","CEBPB-like_stringtie_mRNA_45790","CEBPB-like_stringtie_mRNA_45790",NA,NA
"Muscle","OG_0011917",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","stringtie_mRNA_809","stringtie_mRNA_809",NA,NA
"Muscle","OG_0012161",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","VCPIP1-like_stringtie_mRNA_23823","VCPIP1-like_stringtie_mRNA_23823",NA,NA
"Muscle","OG_0012161",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_002198863.7.13","XM_002198863.7",NA,"VCPIP1"
"Muscle","OG_0012161",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_002198863.7.47","XM_002198863.7",NA,"VCPIP1"
"Muscle","OG_0012161",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_002198863.7.18","XM_002198863.7",NA,"VCPIP1"
"Muscle","OG_0012161",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_002198863.7.2928","XM_002198863.7",NA,"VCPIP1"
"Muscle","OG_0012161",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","VCPIP1-like_stringtie_mRNA_46726","VCPIP1-like_stringtie_mRNA_46726",NA,NA
"Muscle","OG_0012161",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","VCPIP1-like_stringtie_mRNA_35459","VCPIP1-like_stringtie_mRNA_35459",NA,NA
"Muscle","OG_0012161",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_002198863.7.1","XM_002198863.7",NA,"VCPIP1"
"Muscle","OG_0012161",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","VCPIP1-like_stringtie_mRNA_38296","VCPIP1-like_stringtie_mRNA_38296",NA,NA
"Muscle","OG_0012211",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_072917162.1.33","XM_072917162.1",NA,"TBC1D20"
"Muscle","OG_0012211",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_072917160.1.25","XM_072917160.1",NA,"TBC1D20"
"Muscle","OG_0012211",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","stringtie_mRNA_5764","stringtie_mRNA_5764",NA,NA
"Muscle","OG_0012211",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","TBC1D20-like_stringtie_mRNA_30468","TBC1D20-like_stringtie_mRNA_30468",NA,NA
"Muscle","OG_0012211",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","TBC1D20-like_stringtie_mRNA_361","TBC1D20-like_stringtie_mRNA_361",NA,NA
"Muscle","OG_0012211",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","TBC1D20-like_stringtie_mRNA_25587","TBC1D20-like_stringtie_mRNA_25587",NA,NA
"Muscle","OG_0012211",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","TBC1D20-like_stringtie_mRNA_58367","TBC1D20-like_stringtie_mRNA_58367",NA,NA
"Muscle","OG_0012211",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_072917160.1.32","XM_072917160.1",NA,"TBC1D20"
"Muscle","OG_0012211",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","TBC1D20-like_stringtie_mRNA_42402","TBC1D20-like_stringtie_mRNA_42402",NA,NA
"Muscle","OG_0012238",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_16532","stringtie_mRNA_16532",NA,NA
"Muscle","OG_0012238",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","stringtie_mRNA_23442","stringtie_mRNA_23442",NA,NA
"Muscle","OG_0012238",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","stringtie_mRNA_1560","stringtie_mRNA_1560",NA,NA
"Muscle","OG_0012238",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","stringtie_mRNA_25437","stringtie_mRNA_25437",NA,NA
"Muscle","OG_0012238",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","stringtie_mRNA_35326","stringtie_mRNA_35326",NA,NA
"Muscle","OG_0012238",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","SLC8A1-like_stringtie_mRNA_1327","SLC8A1-like_stringtie_mRNA_1327",NA,NA
"Muscle","OG_0012238",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","SLC8A1-like_stringtie_mRNA_8295","SLC8A1-like_stringtie_mRNA_8295",NA,NA
"Muscle","OG_0012238",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","stringtie_mRNA_41858","stringtie_mRNA_41858",NA,NA
